uid,question_id,correct,topic,difficulty,S_before,response_time_sec,rolling_accuracy,attempts,preference_match,resource_format,preferences,S_after,emp_diff,time_weight
syn_053,SIS-C62,0,sistemas,Medium,"{'a': 0.3293, 't': 0.1905, 'f': 1.0, 'd': 0.2928}",115,0.2,31,0,text,['video'],"{'a': 0.2305, 't': 0.1484, 'f': 1.0, 'd': 0.2349}",0.7666666666666666,0.06081006262521795
syn_053,SYS-01,1,sistemas,Easy,"{'a': 0.2305, 't': 0.1484, 'f': 1.0, 'd': 0.2349}",69,0.2,32,0,text,['video'],"{'a': 0.4613, 't': 0.2569, 'f': 1.0, 'd': 0.3721}",0.5900000000000001,0.06720551273974976
syn_053,POT-P49,1,potencias,Medium,"{'a': 0.4613, 't': 0.2569, 'f': 1.0, 'd': 0.3721}",84,0.4,33,0,interactive,['video'],"{'a': 0.6229, 't': 0.2878, 'f': 1.0, 'd': 0.459}",0.7366666666666667,0.07427357821433388
syn_053,POL-03,1,polinomios,Easy,"{'a': 0.6229, 't': 0.2878, 'f': 1.0, 'd': 0.459}",56,0.6,34,0,text,['video'],"{'a': 0.736, 't': 0.3935, 'f': 1.0, 'd': 0.5367}",0.5466666666666666,0.0820849986238988
syn_053,FUN-04,1,funciones,Medium,"{'a': 0.736, 't': 0.3935, 'f': 1.0, 'd': 0.5367}",68,0.8,35,0,text,['video'],"{'a': 0.8152, 't': 0.4315, 'f': 1.0, 'd': 0.5839}",0.62,0.09071795328941247
syn_053,EQL-06,0,ecuaciones,Medium,"{'a': 0.8152, 't': 0.4315, 'f': 1.0, 'd': 0.5839}",51,0.8,36,0,text,['video'],"{'a': 0.5706, 't': 0.5091, 'f': 1.0, 'd': 0.4771}",0.6766666666666667,0.1002588437228037
syn_053,EQL-03,1,ecuaciones,Easy,"{'a': 0.5706, 't': 0.5091, 'f': 1.0, 'd': 0.4771}",58,0.8,37,0,interactive,['video'],"{'a': 0.6994, 't': 0.5424, 'f': 1.0, 'd': 0.5482}",0.53,0.11080315836233387
syn_053,SIS-P67,1,sistemas,Medium,"{'a': 0.6994, 't': 0.5424, 'f': 1.0, 'd': 0.5482}",82,0.8,38,0,interactive,['video'],"{'a': 0.7896, 't': 0.4937, 'f': 1.0, 'd': 0.5835}",0.6566666666666667,0.1224564282529819
syn_053,FRA-P83,1,fracciones,Medium,"{'a': 0.7896, 't': 0.4937, 'f': 1.0, 'd': 0.5835}",54,0.8,39,0,text,['video'],"{'a': 0.8527, 't': 0.5436, 'f': 1.0, 'd': 0.6251}",0.6466666666666667,0.1353352832366127
syn_053,FAC-07,1,factorizacion,Hard,"{'a': 0.8527, 't': 0.5436, 'f': 1.0, 'd': 0.6251}",74,0.8,40,0,text,['video'],"{'a': 0.8969, 't': 0.5185, 'f': 1.0, 'd': 0.6421}",0.7633333333333333,0.14956861922263504
syn_053,FUN-C54,1,funciones,Medium,"{'a': 0.8969, 't': 0.5185, 'f': 1.0, 'd': 0.6421}",47,0.8,41,0,text,['video'],"{'a': 0.9278, 't': 0.5819, 'f': 1.0, 'd': 0.6703}",0.7266666666666667,0.16529888822158653
syn_053,FRA-03,1,fracciones,Easy,"{'a': 0.9278, 't': 0.5819, 'f': 1.0, 'd': 0.6703}",27,1.0,42,0,interactive,['video'],"{'a': 0.9495, 't': 0.6863, 'f': 1.0, 'd': 0.702}",0.5933333333333333,0.1826835240527346
syn_053,FRA-P40,1,fracciones,Medium,"{'a': 0.9495, 't': 0.6863, 'f': 1.0, 'd': 0.702}",56,1.0,43,0,text,['video'],"{'a': 0.9647, 't': 0.6724, 'f': 1.0, 'd': 0.7068}",0.7266666666666667,0.20189651799465538
syn_053,FUN-P56,1,funciones,Easy,"{'a': 0.9647, 't': 0.6724, 'f': 1.0, 'd': 0.7068}",32,1.0,44,0,interactive,['video'],"{'a': 0.9753, 't': 0.7347, 'f': 1.0, 'd': 0.7246}",0.5433333333333333,0.22313016014842982
syn_053,FAC-P34,0,factorizacion,Hard,"{'a': 0.9753, 't': 0.7347, 'f': 1.0, 'd': 0.7246}",75,1.0,45,0,text,['video'],"{'a': 0.6827, 't': 0.6493, 'f': 1.0, 'd': 0.5612}",0.7966666666666666,0.24659696394160643
syn_053,FRA-02,1,fracciones,Easy,"{'a': 0.6827, 't': 0.6493, 'f': 1.0, 'd': 0.5612}",47,0.8,46,0,interactive,['video'],"{'a': 0.7779, 't': 0.6735, 'f': 1.0, 'd': 0.6136}",0.5433333333333333,0.2725317930340126
syn_053,FAC-03,1,factorizacion,Medium,"{'a': 0.7779, 't': 0.6735, 'f': 1.0, 'd': 0.6136}",63,0.8,47,0,text,['video'],"{'a': 0.8445, 't': 0.6424, 'f': 1.0, 'd': 0.6408}",0.6966666666666667,0.301194211912202
syn_053,INE-04,1,inecuaciones,Medium,"{'a': 0.8445, 't': 0.6424, 'f': 1.0, 'd': 0.6408}",49,0.8,48,0,interactive,['video'],"{'a': 0.8911, 't': 0.6627, 'f': 1.0, 'd': 0.6681}",0.7333333333333334,0.33287108369807955
syn_053,SIS-P22,1,sistemas,Medium,"{'a': 0.8911, 't': 0.6627, 'f': 1.0, 'd': 0.6681}",64,0.8,49,0,interactive,['video'],"{'a': 0.9238, 't': 0.6319, 'f': 1.0, 'd': 0.6783}",0.72,0.36787944117144233
syn_053,POT-P83,1,potencias,Easy,"{'a': 0.9238, 't': 0.6319, 'f': 1.0, 'd': 0.6783}",31,0.8,50,0,interactive,['video'],"{'a': 0.9467, 't': 0.7093, 'f': 1.0, 'd': 0.7052}",0.5333333333333333,0.4065696597405991
syn_053,POL-P29,0,polinomios,Hard,"{'a': 0.9467, 't': 0.7093, 'f': 1.0, 'd': 0.7052}",57,1.0,51,0,interactive,['video'],"{'a': 0.6627, 't': 0.6855, 'f': 1.0, 'd': 0.5584}",0.8033333333333333,0.44932896411722156
syn_053,SYS-06,1,sistemas,Hard,"{'a': 0.6627, 't': 0.6855, 'f': 1.0, 'd': 0.5584}",106,0.8,52,0,interactive,['video'],"{'a': 0.7639, 't': 0.5218, 'f': 1.0, 'd': 0.5763}",0.8666666666666667,0.49658530379140947
syn_053,FRA-06,1,fracciones,Hard,"{'a': 0.7639, 't': 0.5218, 'f': 1.0, 'd': 0.5763}",80,0.8,53,0,interactive,['video'],"{'a': 0.8347, 't': 0.4853, 'f': 1.0, 'd': 0.6044}",0.8733333333333333,0.5488116360940264
syn_053,POL-07,1,polinomios,Hard,"{'a': 0.8347, 't': 0.4853, 'f': 1.0, 'd': 0.6044}",83,0.8,54,0,interactive,['video'],"{'a': 0.8843, 't': 0.4507, 'f': 1.0, 'd': 0.6223}",0.8866666666666667,0.6065306597126334
syn_053,FAC-P99,1,factorizacion,Medium,"{'a': 0.8843, 't': 0.4507, 'f': 1.0, 'd': 0.6223}",49,0.8,55,0,interactive,['video'],"{'a': 0.919, 't': 0.5285, 'f': 1.0, 'd': 0.6552}",0.86,0.6703200460356393
syn_053,SIS-P59,1,sistemas,Medium,"{'a': 0.919, 't': 0.5285, 'f': 1.0, 'd': 0.6552}",48,0.8,56,0,interactive,['video'],"{'a': 0.9433, 't': 0.5859, 'f': 1.0, 'd': 0.6788}",0.8433333333333333,0.7408182206817179
syn_053,FUN-C40,1,funciones,Medium,"{'a': 0.9433, 't': 0.5859, 'f': 1.0, 'd': 0.6788}",53,1.0,57,0,text,['video'],"{'a': 0.9603, 't': 0.6111, 'f': 1.0, 'd': 0.6924}",0.7833333333333333,0.8187307530779818
syn_053,FUN-07,1,funciones,Medium,"{'a': 0.9603, 't': 0.6111, 'f': 1.0, 'd': 0.6924}",53,1.0,58,0,interactive,['video'],"{'a': 0.9722, 't': 0.6288, 'f': 1.0, 'd': 0.7019}",0.85,0.9048374180359595
syn_053,EQL-02,1,ecuaciones,Easy,"{'a': 0.9722, 't': 0.6288, 'f': 1.0, 'd': 0.7019}",29,1.0,59,0,interactive,['video'],"{'a': 0.9805, 't': 0.7132, 'f': 1.0, 'd': 0.7229}",0.7066666666666667,1.0
syn_054,POW-06,0,potencias,Medium,"{'a': 0.7082496317730286, 't': 0.4816802709404072, 'f': 0.36608968227335237, 'd': 0.7429375180167259}",78,0.5,0,1,text,['text'],"{'a': 0.4958, 't': 0.4632, 'f': 0.4161, 'd': 0.6105}",0.5166666666666666,0.0027394448187683684
syn_054,POT-P93,1,potencias,Easy,"{'a': 0.4958, 't': 0.4632, 'f': 0.4161, 'd': 0.6105}",62,0.0,1,0,interactive,['text'],"{'a': 0.6471, 't': 0.4982, 'f': 0.4661, 'd': 0.6932}",0.30333333333333334,0.0030275547453758127
syn_054,INE-02,1,inecuaciones,Easy,"{'a': 0.6471, 't': 0.4982, 'f': 0.4661, 'd': 0.6932}",46,0.5,2,0,interactive,['text'],"{'a': 0.753, 't': 0.5707, 'f': 0.5161, 'd': 0.7606}",0.2533333333333333,0.003345965457471272
syn_054,ECU-P45,1,ecuaciones,Medium,"{'a': 0.753, 't': 0.5707, 'f': 0.5161, 'd': 0.7606}",56,0.6666666666666666,3,0,interactive,['text'],"{'a': 0.8271, 't': 0.5915, 'f': 0.5661, 'd': 0.8018}",0.42333333333333334,0.003697863716482929
syn_054,FRA-P45,1,fracciones,Medium,"{'a': 0.8271, 't': 0.5915, 'f': 0.5661, 'd': 0.8018}",63,0.75,4,1,text,['text'],"{'a': 0.879, 't': 0.585, 'f': 0.6161, 'd': 0.8265}",0.3933333333333333,0.004086771438464067
syn_054,FAC-P22,1,factorizacion,Hard,"{'a': 0.879, 't': 0.585, 'f': 0.6161, 'd': 0.8265}",60,0.8,5,1,text,['text'],"{'a': 0.9153, 't': 0.5895, 'f': 0.6661, 'd': 0.8456}",0.6933333333333334,0.004516580942612666
syn_054,POW-02,0,potencias,Easy,"{'a': 0.9153, 't': 0.5895, 'f': 0.6661, 'd': 0.8456}",40,1.0,6,0,interactive,['text'],"{'a': 0.6407, 't': 0.6526, 'f': 0.7161, 'd': 0.7209}",0.33999999999999997,0.004991593906910213
syn_054,ECU-P12,0,ecuaciones,Hard,"{'a': 0.6407, 't': 0.6526, 'f': 0.7161, 'd': 0.7209}",90,0.8,7,1,text,['text'],"{'a': 0.4485, 't': 0.5468, 'f': 0.7661, 'd': 0.6036}",0.77,0.0055165644207607716
syn_054,POW-01,1,potencias,Easy,"{'a': 0.4485, 't': 0.5468, 'f': 0.7661, 'd': 0.6036}",52,0.6,8,0,interactive,['text'],"{'a': 0.6139, 't': 0.5868, 'f': 0.8161, 'd': 0.6943}",0.3466666666666667,0.006096746565515633
syn_054,INE-03,0,inecuaciones,Easy,"{'a': 0.6139, 't': 0.5868, 'f': 0.8161, 'd': 0.6943}",55,0.6,9,0,interactive,['text'],"{'a': 0.4297, 't': 0.6058, 'f': 0.8661, 'd': 0.606}",0.33999999999999997,0.006737946999085467
syn_054,POL-C33,1,polinomios,Medium,"{'a': 0.4297, 't': 0.6058, 'f': 0.8661, 'd': 0.606}",95,0.4,10,1,text,['text'],"{'a': 0.6008, 't': 0.4991, 'f': 0.9161, 'd': 0.6702}",0.44999999999999996,0.007446583070924338
syn_054,FRA-05,0,fracciones,Hard,"{'a': 0.6008, 't': 0.4991, 'f': 0.9161, 'd': 0.6702}",109,0.4,11,1,text,['text'],"{'a': 0.4206, 't': 0.3824, 'f': 0.9661, 'd': 0.5568}",0.7033333333333334,0.008229747049020023
syn_054,POL-P83,1,polinomios,Medium,"{'a': 0.4206, 't': 0.3824, 'f': 0.9661, 'd': 0.5568}",82,0.4,12,0,interactive,['text'],"{'a': 0.5944, 't': 0.3817, 'f': 1.0, 'd': 0.6435}",0.5800000000000001,0.009095277101695816
syn_054,SYS-07,0,sistemas,Hard,"{'a': 0.5944, 't': 0.3817, 'f': 1.0, 'd': 0.6435}",117,0.6,13,0,interactive,['text'],"{'a': 0.4161, 't': 0.2762, 'f': 1.0, 'd': 0.5333}",0.7566666666666666,0.010051835744633576
syn_054,FAC-05,0,factorizacion,Medium,"{'a': 0.4161, 't': 0.2762, 'f': 1.0, 'd': 0.5333}",107,0.4,14,0,interactive,['text'],"{'a': 0.2913, 't': 0.2323, 'f': 1.0, 'd': 0.4621}",0.6866666666666666,0.011108996538242306
syn_054,FAC-P53,0,factorizacion,Easy,"{'a': 0.2913, 't': 0.2323, 'f': 1.0, 'd': 0.4621}",74,0.4,15,0,interactive,['text'],"{'a': 0.2039, 't': 0.3006, 'f': 1.0, 'd': 0.4321}",0.5,0.012277339903068436
syn_054,FUN-P57,0,funciones,Hard,"{'a': 0.2039, 't': 0.3006, 'f': 1.0, 'd': 0.4321}",147,0.2,16,1,text,['text'],"{'a': 0.1427, 't': 0.2104, 'f': 1.0, 'd': 0.3834}",0.7733333333333333,0.013568559012200934
syn_054,INE-P15,0,inecuaciones,Hard,"{'a': 0.1427, 't': 0.2104, 'f': 1.0, 'd': 0.3834}",137,0.2,17,1,text,['text'],"{'a': 0.0999, 't': 0.1473, 'f': 1.0, 'd': 0.3494}",0.8366666666666667,0.014995576820477703
syn_054,FRA-C51,0,fracciones,Medium,"{'a': 0.0999, 't': 0.1473, 'f': 1.0, 'd': 0.3494}",125,0.0,18,1,text,['text'],"{'a': 0.0699, 't': 0.1031, 'f': 1.0, 'd': 0.3256}",0.7233333333333334,0.016572675401761237
syn_054,POL-P67,0,polinomios,Medium,"{'a': 0.0699, 't': 0.1031, 'f': 1.0, 'd': 0.3256}",152,0.0,19,0,interactive,['text'],"{'a': 0.0489, 't': 0.0722, 'f': 1.0, 'd': 0.3089}",0.7866666666666666,0.01831563888873418
syn_054,SIS-P18,0,sistemas,Medium,"{'a': 0.0489, 't': 0.0722, 'f': 1.0, 'd': 0.3089}",113,0.0,20,0,interactive,['text'],"{'a': 0.0342, 't': 0.0715, 'f': 1.0, 'd': 0.3014}",0.78,0.02024191144580438
syn_054,POL-C64,0,polinomios,Medium,"{'a': 0.0342, 't': 0.0715, 'f': 1.0, 'd': 0.3014}",156,0.0,21,1,text,['text'],"{'a': 0.0239, 't': 0.05, 'f': 1.0, 'd': 0.292}",0.77,0.02237077185616559
syn_054,POL-P32,0,polinomios,Hard,"{'a': 0.0239, 't': 0.05, 'f': 1.0, 'd': 0.292}",180,0.0,22,0,interactive,['text'],"{'a': 0.0167, 't': 0.035, 'f': 1.0, 'd': 0.2854}",0.8666666666666667,0.024723526470339388
syn_054,POL-P56,1,polinomios,Easy,"{'a': 0.0167, 't': 0.035, 'f': 1.0, 'd': 0.2854}",105,0.0,23,1,text,['text'],"{'a': 0.3117, 't': 0.0695, 'f': 1.0, 'd': 0.4397}",0.6366666666666667,0.02732372244729256
syn_054,FAC-P57,1,factorizacion,Easy,"{'a': 0.3117, 't': 0.0695, 'f': 1.0, 'd': 0.4397}",80,0.2,24,0,interactive,['text'],"{'a': 0.5182, 't': 0.1686, 'f': 1.0, 'd': 0.5628}",0.6066666666666667,0.0301973834223185
syn_054,INE-68,0,inecuaciones,Hard,"{'a': 0.5182, 't': 0.1686, 'f': 1.0, 'd': 0.5628}",119,0.4,25,1,text,['text'],"{'a': 0.3627, 't': 0.121, 'f': 1.0, 'd': 0.4756}",0.8133333333333334,0.033373269960326066
syn_054,FRA-C85,0,fracciones,Medium,"{'a': 0.3627, 't': 0.121, 'f': 1.0, 'd': 0.4756}",84,0.4,26,1,text,['text'],"{'a': 0.2539, 't': 0.1927, 'f': 1.0, 'd': 0.4355}",0.7766666666666666,0.036883167401239994
syn_054,ECU-P94,0,ecuaciones,Hard,"{'a': 0.2539, 't': 0.1927, 'f': 1.0, 'd': 0.4355}",150,0.4,27,1,text,['text'],"{'a': 0.1777, 't': 0.1349, 'f': 1.0, 'd': 0.3858}",0.8466666666666667,0.04076220397836621
syn_054,FUN-P66,0,funciones,Medium,"{'a': 0.1777, 't': 0.1349, 'f': 1.0, 'd': 0.3858}",113,0.4,28,0,interactive,['text'],"{'a': 0.1244, 't': 0.1154, 'f': 1.0, 'd': 0.3553}",0.79,0.0450492023935578
syn_054,POW-05,0,potencias,Medium,"{'a': 0.1244, 't': 0.1154, 'f': 1.0, 'd': 0.3553}",109,0.2,29,1,text,['text'],"{'a': 0.0871, 't': 0.1138, 'f': 1.0, 'd': 0.3363}",0.77,0.049787068367863944
syn_054,FUN-P55,1,funciones,Easy,"{'a': 0.0871, 't': 0.1138, 'f': 1.0, 'd': 0.3363}",87,0.0,30,0,interactive,['text'],"{'a': 0.361, 't': 0.1787, 'f': 1.0, 'd': 0.4862}",0.6566666666666667,0.05502322005640721
syn_054,SIS-C62,0,sistemas,Medium,"{'a': 0.361, 't': 0.1787, 'f': 1.0, 'd': 0.4862}",82,0.2,31,1,text,['text'],"{'a': 0.2527, 't': 0.2391, 'f': 1.0, 'd': 0.4442}",0.7666666666666666,0.06081006262521795
syn_054,SYS-01,0,sistemas,Easy,"{'a': 0.2527, 't': 0.2391, 'f': 1.0, 'd': 0.4442}",75,0.2,32,1,text,['text'],"{'a': 0.1769, 't': 0.3024, 'f': 1.0, 'd': 0.4189}",0.5900000000000001,0.06720551273974976
syn_054,POT-P49,0,potencias,Medium,"{'a': 0.1769, 't': 0.3024, 'f': 1.0, 'd': 0.4189}",129,0.2,33,0,interactive,['text'],"{'a': 0.1238, 't': 0.2117, 'f': 1.0, 'd': 0.3743}",0.7366666666666667,0.07427357821433388
syn_054,POL-03,1,polinomios,Easy,"{'a': 0.1238, 't': 0.2117, 'f': 1.0, 'd': 0.3743}",94,0.2,34,1,text,['text'],"{'a': 0.3867, 't': 0.2262, 'f': 1.0, 'd': 0.5086}",0.5466666666666666,0.0820849986238988
syn_054,FUN-04,1,funciones,Medium,"{'a': 0.3867, 't': 0.2262, 'f': 1.0, 'd': 0.5086}",90,0.4,35,1,text,['text'],"{'a': 0.5707, 't': 0.2483, 'f': 1.0, 'd': 0.605}",0.62,0.09071795328941247
syn_054,EQL-06,1,ecuaciones,Medium,"{'a': 0.5707, 't': 0.2483, 'f': 1.0, 'd': 0.605}",74,0.4,36,1,text,['text'],"{'a': 0.6995, 't': 0.3118, 'f': 1.0, 'd': 0.6821}",0.6766666666666667,0.1002588437228037
syn_054,EQL-03,1,ecuaciones,Easy,"{'a': 0.6995, 't': 0.3118, 'f': 1.0, 'd': 0.6821}",44,0.6,37,0,interactive,['text'],"{'a': 0.7896, 't': 0.4463, 'f': 1.0, 'd': 0.7541}",0.53,0.11080315836233387
syn_054,SIS-P67,1,sistemas,Medium,"{'a': 0.7896, 't': 0.4463, 'f': 1.0, 'd': 0.7541}",75,0.8,38,0,interactive,['text'],"{'a': 0.8527, 't': 0.4474, 'f': 1.0, 'd': 0.7858}",0.6566666666666667,0.1224564282529819
syn_054,FRA-P83,1,fracciones,Medium,"{'a': 0.8527, 't': 0.4474, 'f': 1.0, 'd': 0.7858}",49,1.0,39,1,text,['text'],"{'a': 0.8969, 't': 0.5262, 'f': 1.0, 'd': 0.8237}",0.6466666666666667,0.1353352832366127
syn_054,FAC-07,0,factorizacion,Hard,"{'a': 0.8969, 't': 0.5262, 'f': 1.0, 'd': 0.8237}",59,1.0,40,1,text,['text'],"{'a': 0.6278, 't': 0.5513, 'f': 1.0, 'd': 0.6942}",0.7633333333333333,0.14956861922263504
syn_054,FUN-C54,0,funciones,Medium,"{'a': 0.6278, 't': 0.5513, 'f': 1.0, 'd': 0.6942}",93,0.8,41,1,text,['text'],"{'a': 0.4395, 't': 0.4669, 'f': 1.0, 'd': 0.5831}",0.7266666666666667,0.16529888822158653
syn_054,FRA-03,1,fracciones,Easy,"{'a': 0.4395, 't': 0.4669, 'f': 1.0, 'd': 0.5831}",53,0.6,42,0,interactive,['text'],"{'a': 0.6077, 't': 0.5278, 'f': 1.0, 'd': 0.6794}",0.5933333333333333,0.1826835240527346
syn_054,FRA-P40,0,fracciones,Medium,"{'a': 0.6077, 't': 0.5278, 'f': 1.0, 'd': 0.6794}",84,0.6,43,1,text,['text'],"{'a': 0.4254, 't': 0.4775, 'f': 1.0, 'd': 0.5782}",0.7266666666666667,0.20189651799465538
syn_054,FUN-P56,0,funciones,Easy,"{'a': 0.4254, 't': 0.4775, 'f': 1.0, 'd': 0.5782}",59,0.4,44,0,interactive,['text'],"{'a': 0.2978, 't': 0.5172, 'f': 1.0, 'd': 0.5223}",0.5433333333333333,0.22313016014842982
syn_054,FAC-P34,0,factorizacion,Hard,"{'a': 0.2978, 't': 0.5172, 'f': 1.0, 'd': 0.5223}",166,0.2,45,1,text,['text'],"{'a': 0.2085, 't': 0.362, 'f': 1.0, 'd': 0.4466}",0.7966666666666666,0.24659696394160643
syn_054,FRA-02,1,fracciones,Easy,"{'a': 0.2085, 't': 0.362, 'f': 1.0, 'd': 0.4466}",66,0.2,46,0,interactive,['text'],"{'a': 0.4459, 't': 0.4154, 'f': 1.0, 'd': 0.5761}",0.5433333333333333,0.2725317930340126
syn_054,FAC-03,0,factorizacion,Medium,"{'a': 0.4459, 't': 0.4154, 'f': 1.0, 'd': 0.5761}",87,0.4,47,1,text,['text'],"{'a': 0.3121, 't': 0.3898, 'f': 1.0, 'd': 0.504}",0.6966666666666667,0.301194211912202
syn_054,INE-04,0,inecuaciones,Medium,"{'a': 0.3121, 't': 0.3898, 'f': 1.0, 'd': 0.504}",112,0.2,48,0,interactive,['text'],"{'a': 0.2185, 't': 0.2969, 'f': 1.0, 'd': 0.4386}",0.7333333333333334,0.33287108369807955
syn_054,SIS-P22,1,sistemas,Medium,"{'a': 0.2185, 't': 0.2969, 'f': 1.0, 'd': 0.4386}",108,0.2,49,0,interactive,['text'],"{'a': 0.4529, 't': 0.2438, 'f': 1.0, 'd': 0.5452}",0.72,0.36787944117144233
syn_054,POT-P83,1,potencias,Easy,"{'a': 0.4529, 't': 0.2438, 'f': 1.0, 'd': 0.5452}",57,0.4,50,0,interactive,['text'],"{'a': 0.617, 't': 0.3597, 'f': 1.0, 'd': 0.6504}",0.5333333333333333,0.4065696597405991
syn_054,POL-P29,0,polinomios,Hard,"{'a': 0.617, 't': 0.3597, 'f': 1.0, 'd': 0.6504}",85,0.6,51,0,interactive,['text'],"{'a': 0.4319, 't': 0.3568, 'f': 1.0, 'd': 0.5573}",0.8033333333333333,0.44932896411722156
syn_054,SYS-06,0,sistemas,Hard,"{'a': 0.4319, 't': 0.3568, 'f': 1.0, 'd': 0.5573}",147,0.4,52,0,interactive,['text'],"{'a': 0.3023, 't': 0.2498, 'f': 1.0, 'd': 0.4711}",0.8666666666666667,0.49658530379140947
syn_054,FRA-06,0,fracciones,Hard,"{'a': 0.3023, 't': 0.2498, 'f': 1.0, 'd': 0.4711}",148,0.4,53,0,interactive,['text'],"{'a': 0.2116, 't': 0.1749, 'f': 1.0, 'd': 0.4108}",0.8733333333333333,0.5488116360940264
syn_054,POL-07,0,polinomios,Hard,"{'a': 0.2116, 't': 0.1749, 'f': 1.0, 'd': 0.4108}",166,0.4,54,0,interactive,['text'],"{'a': 0.1481, 't': 0.1224, 'f': 1.0, 'd': 0.3685}",0.8866666666666667,0.6065306597126334
syn_054,FAC-P99,0,factorizacion,Medium,"{'a': 0.1481, 't': 0.1224, 'f': 1.0, 'd': 0.3685}",109,0.2,55,0,interactive,['text'],"{'a': 0.1037, 't': 0.1187, 'f': 1.0, 'd': 0.3456}",0.86,0.6703200460356393
syn_054,SIS-P59,0,sistemas,Medium,"{'a': 0.1037, 't': 0.1187, 'f': 1.0, 'd': 0.3456}",130,0.0,56,0,interactive,['text'],"{'a': 0.0726, 't': 0.0831, 'f': 1.0, 'd': 0.3229}",0.8433333333333333,0.7408182206817179
syn_054,FUN-C40,0,funciones,Medium,"{'a': 0.0726, 't': 0.0831, 'f': 1.0, 'd': 0.3229}",125,0.0,57,1,text,['text'],"{'a': 0.0508, 't': 0.0582, 'f': 1.0, 'd': 0.307}",0.7833333333333333,0.8187307530779818
syn_054,FUN-07,0,funciones,Medium,"{'a': 0.0508, 't': 0.0582, 'f': 1.0, 'd': 0.307}",114,0.0,58,0,interactive,['text'],"{'a': 0.0356, 't': 0.0587, 'f': 1.0, 'd': 0.2995}",0.85,0.9048374180359595
syn_054,EQL-02,0,ecuaciones,Easy,"{'a': 0.0356, 't': 0.0587, 'f': 1.0, 'd': 0.2995}",100,0.0,59,0,interactive,['text'],"{'a': 0.0249, 't': 0.1011, 'f': 1.0, 'd': 0.3027}",0.7066666666666667,1.0
syn_055,POW-06,1,potencias,Medium,"{'a': 0.5994788302638314, 't': 0.723694192111223, 'f': 0.25662460888894956, 'd': 0.5137435831367625}",79,0.5,0,0,text,"['examples', 'exercises', 'video']","{'a': 0.7196, 't': 0.6296, 'f': 0.3066, 'd': 0.6657}",0.5166666666666666,0.0027394448187683684
syn_055,POT-P93,1,potencias,Easy,"{'a': 0.7196, 't': 0.6296, 'f': 0.3066, 'd': 0.6657}",45,1.0,1,0,interactive,"['examples', 'exercises', 'video']","{'a': 0.8037, 't': 0.6657, 'f': 0.3566, 'd': 0.715}",0.30333333333333334,0.0030275547453758127
syn_055,INE-02,1,inecuaciones,Easy,"{'a': 0.8037, 't': 0.6657, 'f': 0.3566, 'd': 0.715}",41,1.0,2,0,interactive,"['examples', 'exercises', 'video']","{'a': 0.8626, 't': 0.703, 'f': 0.4066, 'd': 0.7519}",0.2533333333333333,0.003345965457471272
syn_055,ECU-P45,1,ecuaciones,Medium,"{'a': 0.8626, 't': 0.703, 'f': 0.4066, 'd': 0.7519}",56,1.0,3,0,interactive,"['examples', 'exercises', 'video']","{'a': 0.9038, 't': 0.6841, 'f': 0.4566, 'd': 0.7687}",0.42333333333333334,0.003697863716482929
syn_055,FRA-P45,1,fracciones,Medium,"{'a': 0.9038, 't': 0.6841, 'f': 0.4566, 'd': 0.7687}",46,1.0,4,0,text,"['examples', 'exercises', 'video']","{'a': 0.9327, 't': 0.7009, 'f': 0.5066, 'd': 0.7865}",0.3933333333333333,0.004086771438464067
syn_055,FAC-P22,1,factorizacion,Hard,"{'a': 0.9327, 't': 0.7009, 'f': 0.5066, 'd': 0.7865}",80,1.0,5,0,text,"['examples', 'exercises', 'video']","{'a': 0.9529, 't': 0.6106, 'f': 0.5566, 'd': 0.7786}",0.6933333333333334,0.004516580942612666
syn_055,POW-02,1,potencias,Easy,"{'a': 0.9529, 't': 0.6106, 'f': 0.5566, 'd': 0.7786}",29,1.0,6,0,interactive,"['examples', 'exercises', 'video']","{'a': 0.967, 't': 0.7004, 'f': 0.6066, 'd': 0.8036}",0.33999999999999997,0.004991593906910213
syn_055,ECU-P12,1,ecuaciones,Hard,"{'a': 0.967, 't': 0.7004, 'f': 0.6066, 'd': 0.8036}",73,1.0,7,0,text,"['examples', 'exercises', 'video']","{'a': 0.9769, 't': 0.6313, 'f': 0.6566, 'd': 0.7947}",0.77,0.0055165644207607716
syn_055,POW-01,1,potencias,Easy,"{'a': 0.9769, 't': 0.6313, 'f': 0.6566, 'd': 0.7947}",33,1.0,8,0,interactive,"['examples', 'exercises', 'video']","{'a': 0.9838, 't': 0.7029, 'f': 0.7066, 'd': 0.8125}",0.3466666666666667,0.006096746565515633
syn_055,INE-03,1,inecuaciones,Easy,"{'a': 0.9838, 't': 0.7029, 'f': 0.7066, 'd': 0.8125}",26,1.0,9,0,interactive,"['examples', 'exercises', 'video']","{'a': 0.9887, 't': 0.774, 'f': 0.7566, 'd': 0.8291}",0.33999999999999997,0.006737946999085467
syn_055,POL-C33,1,polinomios,Medium,"{'a': 0.9887, 't': 0.774, 'f': 0.7566, 'd': 0.8291}",45,1.0,10,0,text,"['examples', 'exercises', 'video']","{'a': 0.9921, 't': 0.7668, 'f': 0.8066, 'd': 0.8294}",0.44999999999999996,0.007446583070924338
